TableNumber,ImageNumber,Image_FileName_DAPI,Image_PathName_DAPI,Image_FileName_Tubulin,Image_PathName_Tubulin,Image_FileName_Actin,Image_PathName_Actin,Image_Metadata_Plate_DAPI,Image_Metadata_Well_DAPI,Replicate,Image_Metadata_Compound,Image_Metadata_Concentration,MoA,Unique_MoA,Unique_Treatments,Unique_Compounds,Plate,Batch
4,3813,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G05_s1_w18FCA818F-9515-4C93-9E93-05F1C0B55863_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G05_s1_w2A7A4518C-171A-452B-9B06-B7F07A317E7E_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G05_s1_w408219BA9-A78C-4629-B211-0DD2A9A4EEAE_corrected_resized.tiff,,Week4_27861,G05,3,mitomycin C,1.0,DNA damage,3,30,11,26,3
4,3814,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G05_s2_w10D2F41C8-FA6E-443B-9170-7079CC8DB26B_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G05_s2_w256E98251-241B-4B28-92AC-020A74C78373_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G05_s2_w4B8A83034-5F81-4479-8E76-124DFE6096B3_corrected_resized.tiff,,Week4_27861,G05,3,mitomycin C,1.0,DNA damage,3,30,11,26,3
4,3815,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G05_s3_w1BB38B82C-A0B3-408E-82C3-B3C9F6A395DC_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G05_s3_w2E91E8604-1F7C-4CCF-9373-24D1CFA6CF63_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G05_s3_w48878737E-60F8-42A5-AB86-8333F5217955_corrected_resized.tiff,,Week4_27861,G05,3,mitomycin C,1.0,DNA damage,3,30,11,26,3
4,3816,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G05_s4_w103493AF4-8086-46D2-BD85-4492CAC016BB_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G05_s4_w2D77F5443-46D4-4382-97B1-2724AF29B39A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G05_s4_w472AA126A-1827-4E47-82F7-8D865D6BBD0D_corrected_resized.tiff,,Week4_27861,G05,3,mitomycin C,1.0,DNA damage,3,30,11,26,3
4,3089,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s1_w14BF91AD6-4F98-42EB-9276-EFC58EDAB0C3_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s1_w2C515BD93-61A3-4585-AF25-5BF73BFF2FE2_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s1_w4B4A67186-E2D0-4653-9C2A-6BE34C835891_corrected_resized.tiff,,Week4_27801,G04,1,mitomycin C,3.0,DNA damage,3,31,11,24,3
4,3090,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s2_w196237558-1897-4FE3-B51E-59D069935074_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s2_w2CF3ED3B0-898C-40BD-BD44-D32DABEC3960_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s2_w4E69556FF-0962-41C3-8CD0-93F424440EE1_corrected_resized.tiff,,Week4_27801,G04,1,mitomycin C,3.0,DNA damage,3,31,11,24,3
4,3091,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s3_w124257FC2-70F1-4C31-ACBD-9CA2B3C76240_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s3_w2E679941D-0E0C-42D7-845A-F728CBC30476_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s3_w4A3A58635-C886-4B62-804D-A37B3E7A9340_corrected_resized.tiff,,Week4_27801,G04,1,mitomycin C,3.0,DNA damage,3,31,11,24,3
4,3092,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s4_w1D80D6A1F-6AE2-4CC4-9A94-CEFE5DBDCA71_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s4_w2100DD0FF-939D-479F-A78D-B1171C1D478C_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s4_w482B3C3B9-1CC4-41E0-A26D-1016F5FDBF95_corrected_resized.tiff,,Week4_27801,G04,1,mitomycin C,3.0,DNA damage,3,31,11,24,3
4,3329,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s1_w1AB2FB9A6-2808-45ED-B5D4-151490DE92BA_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s1_w274F3D1B9-8CCC-4E52-8793-767F03DB14A7_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s1_w4543A40E6-110C-4BF5-9061-2528C52689B8_corrected_resized.tiff,,Week4_27821,G04,2,mitomycin C,3.0,DNA damage,3,31,11,25,3
4,3330,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s2_w11F55D3B1-1472-40D2-9FD8-AD85C3397FD8_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s2_w2C3F28F20-5078-482E-83EE-CBDFE428E485_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s2_w4B259112F-3088-48C7-830B-88D2BF095659_corrected_resized.tiff,,Week4_27821,G04,2,mitomycin C,3.0,DNA damage,3,31,11,25,3
4,3331,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s3_w15D21B950-90F4-46FD-A4D2-9A7DEBD65D30_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s3_w2C1A1BF62-12C4-43E7-8B02-734DF90CEF8C_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s3_w444BF8E34-0B84-4A97-96D8-E9E9C1C0DD9D_corrected_resized.tiff,,Week4_27821,G04,2,mitomycin C,3.0,DNA damage,3,31,11,25,3
4,3332,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s4_w167DA93CC-BBE9-45E1-BD21-05EA4E0FE3A5_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s4_w2270FC9EF-A30C-4A27-9376-686D31DC2E5D_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s4_w46D626D41-C5F0-41B6-9BBE-DC197DE03478_corrected_resized.tiff,,Week4_27821,G04,2,mitomycin C,3.0,DNA damage,3,31,11,25,3
4,3809,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s1_w127CF8060-7A4F-4895-B077-0CA55D27FFF2_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s1_w279C27113-2816-43F5-AE9D-005A85388852_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s1_w4654B9D7B-F39F-4E72-821B-7A1C33CCFD3C_corrected_resized.tiff,,Week4_27861,G04,3,mitomycin C,3.0,DNA damage,3,31,11,26,3
4,3810,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s2_w164C4024B-0680-4507-988A-755152F0618B_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s2_w2FD4F9C22-593D-4DFD-BBB7-AC9D84DA3FE0_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s2_w4351D6101-04AF-4817-8364-2B1043C9A822_corrected_resized.tiff,,Week4_27861,G04,3,mitomycin C,3.0,DNA damage,3,31,11,26,3
4,3811,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s3_w1299CE849-F9F5-4011-A9A8-3231A70AB411_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s3_w2D746F89F-838A-4470-A417-6552E4D5AD00_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s3_w40D2EB4E0-94DF-4CEB-B70F-2E3EB0987356_corrected_resized.tiff,,Week4_27861,G04,3,mitomycin C,3.0,DNA damage,3,31,11,26,3
4,3812,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s4_w18657DC64-3472-47E0-8520-9B37498E89D5_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s4_w21C1A81DA-35D8-48F4-BB69-759181A12E70_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/G04_s4_w4F162B0FD-69C4-4F8E-98EA-F61DBD2CD49B_corrected_resized.tiff,,Week4_27861,G04,3,mitomycin C,3.0,DNA damage,3,31,11,26,3
8,73,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s1_w12487DD22-2F8A-4B26-9DBC-5CE26137809C_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s1_w294FDE763-0355-451A-8219-EEEC9F6F09D7_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s1_w457AE384F-3288-40ED-9555-FAAC90907984_corrected_resized.tiff,,Week8_38203,C10,1,camptothecin,0.003,DNA replication,4,32,12,44,7
8,74,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s2_w121F6D1C3-BE2D-49E1-A1DC-E56C4359E8C2_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s2_w2C0C80886-1DA4-4E24-A56F-21B2FF82A500_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s2_w4A4C98973-444F-4732-A8E8-EF1B7F61AE5F_corrected_resized.tiff,,Week8_38203,C10,1,camptothecin,0.003,DNA replication,4,32,12,44,7
8,75,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s3_w19F59C6B4-A2BF-47A4-8411-40A324207BC8_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s3_w20CB4C9DA-615C-4573-B189-0C573AF2381E_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s3_w4657AC706-2506-4FAE-A11E-238A6783A10E_corrected_resized.tiff,,Week8_38203,C10,1,camptothecin,0.003,DNA replication,4,32,12,44,7
8,76,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s4_w106B2DD44-082C-44E8-A33B-207E06AF8425_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s4_w231CFCA0D-7C0E-46E3-9702-9C85A50C406D_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s4_w4080F379E-764C-4066-A08B-7BE1A5C10750_corrected_resized.tiff,,Week8_38203,C10,1,camptothecin,0.003,DNA replication,4,32,12,44,7
8,313,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s1_w18D73241B-DF51-4A73-9A8E-5EBEACFA1AEF_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s1_w276C52F3A-6D5C-4C9E-BD67-70394FDC8708_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s1_w43E9C8EBD-FE89-4700-8919-DE8CDD7BFAF1_corrected_resized.tiff,,Week8_38221,C10,2,camptothecin,0.003,DNA replication,4,32,12,45,7
8,314,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s2_w1EB6FAD76-9F4B-4104-BEAA-4DC82FB606EB_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s2_w21B94DFCE-8136-4F97-9AD0-32C84E1C5E91_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s2_w4C70D7146-7F14-4BD1-9C40-72EDF7BBDA27_corrected_resized.tiff,,Week8_38221,C10,2,camptothecin,0.003,DNA replication,4,32,12,45,7
8,315,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s3_w187142904-A63F-40FE-9582-D0A68418B13F_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s3_w212104574-7044-4827-8FC2-3A0B51442D7A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s3_w49543138B-7E7B-48F7-9D93-8D9B19D5D69B_corrected_resized.tiff,,Week8_38221,C10,2,camptothecin,0.003,DNA replication,4,32,12,45,7
8,316,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s4_w1E9A6B4AB-2522-427B-A0F6-ADDABDF2AA7C_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s4_w2D828A258-4766-4390-A8EE-264D102BDE2C_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s4_w460E5BE44-3AD5-4ED9-8E62-460358E13D1E_corrected_resized.tiff,,Week8_38221,C10,2,camptothecin,0.003,DNA replication,4,32,12,45,7
8,553,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s1_w1770F19EB-D26F-40EA-B8A4-41469A3E9CD5_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s1_w2D626517C-E9FC-458D-8361-2269F87A2CEE_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s1_w433128C38-410B-4FF5-B67A-A9C93994B2DA_corrected_resized.tiff,,Week8_38241,C10,3,camptothecin,0.003,DNA replication,4,32,12,46,7
8,554,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s2_w1B99ED184-886B-490E-8CE3-9C5DAD5E8C2A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s2_w2E521BD8C-34D6-46A5-B2E6-75361EFB5504_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s2_w4AA584393-6FAA-49A7-A519-60A9FA1A2B92_corrected_resized.tiff,,Week8_38241,C10,3,camptothecin,0.003,DNA replication,4,32,12,46,7
8,555,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s3_w1AE91ADA7-9D4E-4B48-99E0-DFA7CE9040E7_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s3_w25E28F0CD-B801-41DC-A476-3C22A960FB0F_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s3_w45EF74050-068F-487F-BE82-3F64692688D5_corrected_resized.tiff,,Week8_38241,C10,3,camptothecin,0.003,DNA replication,4,32,12,46,7
8,556,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s4_w10796241A-F54B-40AD-B8E6-2FBCD972CDDC_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s4_w282B05A5D-3E51-45F8-9B34-689C12BAFA4C_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C10_s4_w45ABF307F-72D8-4012-95F9-0886685D19B2_corrected_resized.tiff,,Week8_38241,C10,3,camptothecin,0.003,DNA replication,4,32,12,46,7
8,69,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s1_w1C6DEA5D5-4AD2-473B-9FA8-7E8A19B16DC7_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s1_w2284688B5-5958-4D36-BA81-B4A5B5DFFCD1_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s1_w49F886092-3EAD-4491-AA51-4F3BCE90BEAD_corrected_resized.tiff,,Week8_38203,C09,1,camptothecin,0.01,DNA replication,4,33,12,44,7
8,70,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s2_w1809C55C2-7F99-405D-B930-FC0B165FE476_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s2_w2D403EAAB-5831-46F0-805A-DDF19627CD23_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s2_w4D569D2B0-7844-41DD-BA21-F9A490996438_corrected_resized.tiff,,Week8_38203,C09,1,camptothecin,0.01,DNA replication,4,33,12,44,7
8,71,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s3_w1C2BA7D2E-9403-4F52-B9F4-4091679B8F07_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s3_w2C771C76B-6B85-402F-AD11-4BD84E836440_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s3_w4CFA39B11-ADB8-4516-B399-0A71E6070716_corrected_resized.tiff,,Week8_38203,C09,1,camptothecin,0.01,DNA replication,4,33,12,44,7
8,72,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s4_w1E5ADF34E-D7C7-43C1-B893-F591C9A5D726_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s4_w2D5CB79CE-A95F-4807-B6C6-C64B026319C4_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s4_w4F1D74D74-A39B-47F3-8F08-1026A6518E9E_corrected_resized.tiff,,Week8_38203,C09,1,camptothecin,0.01,DNA replication,4,33,12,44,7
8,309,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s1_w1E67A6DDD-1A5F-457E-AA00-AD9E31689CEE_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s1_w2F91AE67D-DB49-478C-B49B-579887F8100F_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s1_w4B6376EAC-F2A6-4FCC-9CFA-4D9286A068BB_corrected_resized.tiff,,Week8_38221,C09,2,camptothecin,0.01,DNA replication,4,33,12,45,7
8,310,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s2_w17436AB09-A4E7-4A0A-AE6F-8522B0F65957_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s2_w2A9D4E25F-EB98-4B6E-A645-EC68061EB163_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s2_w41910E71A-FFFA-4FCF-82D4-A3B5B459BB82_corrected_resized.tiff,,Week8_38221,C09,2,camptothecin,0.01,DNA replication,4,33,12,45,7
8,311,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s3_w1F91A56AD-B840-43B1-989C-1A6C92AE3DB7_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s3_w24FB9CDEF-2514-48EF-BFC5-07E008C52784_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s3_w4C1B1A484-BF5D-4297-8347-CD7C5695F26F_corrected_resized.tiff,,Week8_38221,C09,2,camptothecin,0.01,DNA replication,4,33,12,45,7
8,312,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s4_w1B32B32FA-9829-4A60-A0A4-007502B7616E_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s4_w2C22B38C7-7E84-4A45-8405-08AFB8A5E9F5_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s4_w457BCD3A2-F0B7-42EF-96B1-FCFECF200F81_corrected_resized.tiff,,Week8_38221,C09,2,camptothecin,0.01,DNA replication,4,33,12,45,7
8,549,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s1_w1734C6129-AAF2-4836-90D1-07D3BE7B8014_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s1_w216E36196-FB18-48C4-8F94-2F0C7518D40E_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s1_w4A574B0D9-A74A-4280-B292-5316B5021DE2_corrected_resized.tiff,,Week8_38241,C09,3,camptothecin,0.01,DNA replication,4,33,12,46,7
8,550,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s2_w14A741543-3F34-49DE-A541-EB80EA9D937D_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s2_w2F157BEC0-5823-4C51-ACEE-D51C23042F22_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s2_w421825A74-D73D-41AC-9E9D-80BE391B9B79_corrected_resized.tiff,,Week8_38241,C09,3,camptothecin,0.01,DNA replication,4,33,12,46,7
8,551,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s3_w102B8C653-9287-429F-9C96-F857EC98F6C6_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s3_w27730C617-D6DF-4BF3-A354-CD67DD5E6A87_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s3_w4D85C82DA-1508-4103-AB14-67CCF4C0B6D4_corrected_resized.tiff,,Week8_38241,C09,3,camptothecin,0.01,DNA replication,4,33,12,46,7
8,552,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s4_w11BA1B13F-E37C-4207-8626-002FCD82B668_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s4_w291FFDF11-BB84-4BA9-BAF0-C2531BAFF78F_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C09_s4_w4FDD92111-49B4-4857-842C-A9D12A2A413B_corrected_resized.tiff,,Week8_38241,C09,3,camptothecin,0.01,DNA replication,4,33,12,46,7
8,65,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s1_w1D421D3D6-04FB-4D19-A1F1-A371029410E8_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s1_w2560BE02A-178B-4739-92CD-070B0366239F_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s1_w40E6A4343-3D04-4270-8BB5-4B67F5A28661_corrected_resized.tiff,,Week8_38203,C08,1,camptothecin,0.03,DNA replication,4,34,12,44,7
8,66,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s2_w15CF579C5-6DAB-4541-9197-336157177615_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s2_w2CBC0CBDA-CFF7-4A35-AE86-C6BC3F89B94D_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s2_w4BA9F33F4-84A3-4EAA-BA0F-2E0A964B6786_corrected_resized.tiff,,Week8_38203,C08,1,camptothecin,0.03,DNA replication,4,34,12,44,7
8,67,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s3_w1D719EA93-7234-4CE3-ABB7-1DA741C72F53_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s3_w2F8474568-8322-4C2B-BCBF-474E3FF5C443_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s3_w4D3CB6184-BC6B-4889-984A-57E39865DA2F_corrected_resized.tiff,,Week8_38203,C08,1,camptothecin,0.03,DNA replication,4,34,12,44,7
8,68,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s4_w1293143DA-4245-4E95-BD0F-8EFF47A291BE_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s4_w2DE2EC86B-CC55-4192-8011-0C673154F354_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s4_w4EBEACACC-8D37-42BF-806B-6726B7C1CB16_corrected_resized.tiff,,Week8_38203,C08,1,camptothecin,0.03,DNA replication,4,34,12,44,7
8,305,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s1_w1C337688B-9980-4916-A49A-5D656A2758B3_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s1_w2CADE95BD-FA8A-4453-8911-19FA5230830E_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s1_w4401663BC-EFFD-4A9D-B033-F7E17867774A_corrected_resized.tiff,,Week8_38221,C08,2,camptothecin,0.03,DNA replication,4,34,12,45,7
8,306,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s2_w1D13DA467-9CE2-4214-AEA9-85B8A00749D5_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s2_w2D8B0E9A4-40F4-4D0A-8770-ED68647EFCC4_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week8_4sites_C08_s2_w463083FB8-5340-432D-AC1A-BE44E9661C0B_corrected_resized.tiff,,Week8_38221,C08,2,camptothecin,0.03,DNA replication,4,34,12,45,7
